CustomerID,Age,Income,Credit Score,Tenure,Segment
5124,63,470000,739,1,Retiree
5125,74,496000,850,5,Retiree
5126,44,260000,557,2,Mass Market
5127,21,114000,300,3,Mass Market
5128,32,227000,491,3,Mass Market
5129,52,290000,655,18,Mass Market
5130,54,322000,615,8,Affluent
5131,18,50000,300,9,Mass Market
5132,20,50000,300,2,Mass Market
5133,64,445000,746,2,Affluent
5134,41,209000,571,16,Mass Market
5135,44,297000,499,7,Mass Market
5136,57,382000,673,4,Affluent
5137,53,366000,647,5,Affluent
5138,51,290000,622,1,Mass Market
5139,46,263000,551,10,Mass Market
5140,41,262000,562,13,Mass Market
5141,41,256000,521,15,Mass Market
5142,59,371000,694,1,Affluent
5143,21,70000,340,18,Mass Market
5144,20,53000,311,14,Mass Market
5145,51,310000,607,18,Affluent
5146,74,471000,822,12,Retiree
5147,66,402000,837,12,Retiree
5148,40,257000,540,5,Mass Market
5149,70,462000,799,7,Affluent
5150,73,500000,850,13,Retiree
5151,69,478000,817,9,Retiree
5152,40,236000,517,6,Mass Market
5153,62,382000,701,7,Affluent
5154,22,50000,314,18,Mass Market
5155,48,277000,624,15,Mass Market
5156,70,500000,833,8,Retiree
5157,58,398000,652,20,Affluent
5158,74,483000,838,16,Affluent
5159,74,487000,850,17,Retiree
5160,71,448000,850,3,Retiree
5161,23,50000,365,13,Mass Market
5162,54,342000,640,9,Affluent
5163,74,500000,850,20,Retiree
5164,27,174000,382,15,Mass Market
5165,57,382000,694,16,Affluent
5166,24,80000,403,16,Mass Market
5167,56,312000,650,19,Affluent
5168,55,379000,672,4,Affluent
5169,38,224000,494,19,Mass Market
5170,37,193000,479,19,Mass Market
5171,20,52000,315,2,Mass Market
5172,68,470000,830,6,Retiree
5173,39,194000,524,13,Mass Market
5174,64,427000,737,15,Retiree
5175,21,50000,349,10,Mass Market
5176,45,334000,548,10,Affluent
5177,29,118000,354,4,Mass Market
5178,55,367000,594,14,Affluent
5179,68,416000,806,8,Retiree
5180,53,326000,635,6,Affluent
5181,64,446000,782,12,Retiree
5182,58,404000,704,8,Affluent
5183,22,105000,347,6,Mass Market
5184,30,142000,404,15,Mass Market
5185,40,207000,532,19,Mass Market
5186,67,411000,828,14,Affluent
5187,47,328000,524,3,Affluent
5188,54,342000,649,18,Affluent
5189,42,252000,576,10,Mass Market
5190,65,463000,727,14,Affluent
5191,44,277000,559,14,Mass Market
5192,68,448000,771,7,Affluent
5193,31,177000,420,7,Mass Market
5194,74,481000,797,11,Retiree
5195,65,381000,791,18,Retiree
5196,64,462000,756,10,Retiree
5197,71,460000,777,15,Retiree
5198,53,322000,656,12,Affluent
5199,56,349000,679,17,Affluent
5200,33,152000,427,17,Mass Market
5201,73,500000,850,1,Affluent
5202,39,230000,522,6,Mass Market
5203,38,202000,535,15,Mass Market
5204,71,438000,816,19,Retiree
5205,38,220000,448,14,Mass Market
5206,25,50000,300,10,Mass Market
5207,66,443000,741,10,Affluent
5208,33,211000,488,7,Mass Market
5209,72,486000,815,7,Affluent
5210,48,327000,626,14,Affluent
5211,59,343000,668,15,Affluent
5212,27,183000,369,20,Mass Market
5213,49,332000,589,9,Affluent
5214,51,329000,631,15,Affluent
5215,26,96000,338,9,Mass Market
5216,34,156000,433,7,Mass Market
5217,28,128000,391,11,Mass Market
5218,49,335000,564,5,Affluent
5219,27,83000,336,9,Mass Market
5220,39,219000,507,6,Mass Market
5221,74,500000,810,7,Affluent
5222,34,206000,494,14,Mass Market
5223,21,96000,367,19,Mass Market
5224,65,385000,744,11,Retiree
5225,69,494000,819,7,Affluent
5226,64,422000,754,6,Affluent
5227,42,210000,568,4,Mass Market
5228,38,210000,483,14,Mass Market
5229,54,281000,669,3,Mass Market
5230,55,365000,673,17,Affluent
5231,66,432000,779,15,Affluent
5232,18,50000,300,1,Mass Market
5233,42,234000,571,11,Mass Market
5234,68,431000,779,13,Retiree
5235,53,312000,631,3,Affluent
5236,34,111000,436,13,Mass Market
5237,58,321000,673,18,Affluent
5238,41,228000,519,9,Mass Market
5239,19,50000,323,2,Mass Market
5240,57,393000,707,8,Affluent
5241,32,144000,441,2,Mass Market
5242,49,283000,647,1,Mass Market
5243,56,341000,677,3,Affluent
5244,23,84000,300,17,Mass Market
5245,18,53000,300,7,Mass Market
5246,64,407000,773,10,Retiree
5247,40,244000,506,19,Mass Market
5248,56,424000,661,9,Affluent
5249,74,475000,821,18,Retiree
5250,34,190000,445,15,Mass Market
5251,51,316000,613,17,Affluent
5252,58,403000,708,17,Affluent
5253,46,281000,568,19,Mass Market
5254,26,92000,417,9,Mass Market
5255,30,111000,398,6,Mass Market
5256,23,108000,355,19,Mass Market
5257,23,58000,300,8,Mass Market
5258,37,238000,506,6,Mass Market
5259,69,476000,758,17,Affluent
5260,70,470000,828,6,Affluent
5261,20,50000,300,13,Mass Market
5262,34,199000,426,2,Mass Market
5263,66,484000,797,12,Retiree
5264,29,126000,455,7,Mass Market
5265,65,405000,680,6,Affluent
5266,64,417000,719,17,Affluent
5267,62,418000,787,8,Retiree
5268,72,468000,835,6,Retiree
5269,18,77000,300,19,Mass Market
5270,34,236000,501,9,Mass Market
5271,20,76000,337,20,Mass Market
5272,43,241000,549,16,Mass Market
5273,32,176000,380,18,Mass Market
5274,53,367000,707,19,Affluent
5275,49,304000,612,7,Affluent
5276,49,314000,595,8,Affluent
5277,21,95000,373,19,Mass Market
5278,35,160000,439,1,Mass Market
5279,66,449000,739,13,Retiree
5280,36,154000,448,1,Mass Market
5281,60,368000,701,11,Affluent
5282,69,494000,802,2,Retiree
5283,52,349000,653,3,Affluent
5284,57,355000,646,13,Affluent
5285,31,206000,437,7,Mass Market
5286,50,268000,596,2,Mass Market
5287,31,148000,424,2,Mass Market
5288,51,323000,660,3,Affluent
5289,72,400000,845,13,Affluent
5290,21,69000,347,12,Mass Market
5291,41,201000,507,1,Mass Market
5292,46,242000,633,18,Mass Market
5293,36,186000,497,5,Mass Market
5294,23,50000,336,19,Mass Market
5295,74,476000,850,10,Retiree
5296,50,253000,631,6,Mass Market
5297,66,439000,734,18,Retiree
5298,57,367000,689,15,Affluent
5299,36,184000,448,14,Mass Market
5300,70,498000,750,16,Retiree
5301,18,50000,300,4,Mass Market
5302,22,81000,373,19,Mass Market
5303,44,232000,600,8,Mass Market
5304,33,101000,432,1,Mass Market
5305,23,86000,341,20,Mass Market
5306,57,355000,725,13,Affluent
5307,30,198000,438,9,Mass Market
5308,65,448000,776,1,Retiree
5309,52,311000,638,15,Affluent
5310,36,199000,499,15,Mass Market
5311,29,166000,407,14,Mass Market
5312,33,186000,493,5,Mass Market
5313,60,438000,709,17,Retiree
5314,27,99000,384,6,Mass Market
5315,42,272000,474,9,Mass Market
5316,37,190000,518,20,Mass Market
5317,48,297000,566,19,Mass Market
5318,21,57000,300,17,Mass Market
5319,61,391000,717,7,Retiree
5320,40,233000,506,8,Mass Market
5321,19,76000,323,15,Mass Market
5322,73,494000,850,6,Retiree
5323,39,144000,481,1,Mass Market
5324,68,449000,850,9,Retiree
5325,74,500000,844,7,Retiree
5326,54,337000,603,20,Affluent
5327,25,151000,416,19,Mass Market
5328,24,95000,381,4,Mass Market
5329,31,107000,440,1,Mass Market
5330,73,479000,827,9,Retiree
5331,72,467000,832,2,Retiree
5332,20,59000,300,16,Mass Market
5333,67,408000,773,2,Retiree
5334,33,170000,521,3,Mass Market
5335,72,474000,802,14,Affluent
5336,36,233000,482,13,Mass Market
5337,68,415000,741,17,Retiree
5338,35,194000,451,10,Mass Market
5339,69,472000,763,3,Retiree
5340,33,194000,460,4,Mass Market
5341,25,95000,375,5,Mass Market
5342,50,314000,575,11,Affluent
5343,66,446000,774,6,Affluent
5344,29,89000,412,1,Mass Market
5345,70,458000,816,19,Affluent
5346,28,129000,424,7,Mass Market
5347,22,85000,386,10,Mass Market
5348,44,261000,537,12,Mass Market
5349,29,152000,399,12,Mass Market
5350,34,237000,452,1,Mass Market
5351,23,72000,310,9,Mass Market
5352,50,319000,584,17,Affluent
5353,22,121000,356,12,Mass Market
5354,74,446000,850,2,Retiree
5355,45,275000,534,9,Mass Market
5356,31,104000,496,12,Mass Market
5357,22,148000,322,4,Mass Market
5358,71,492000,850,12,Retiree
5359,73,500000,850,18,Affluent
5360,50,251000,620,3,Mass Market
5361,67,429000,768,1,Affluent
5362,65,413000,762,18,Retiree
5363,58,424000,672,8,Affluent
5364,36,217000,505,19,Mass Market
5365,39,169000,540,4,Mass Market
5366,22,96000,320,16,Mass Market
5367,19,50000,300,17,Mass Market
5368,47,234000,575,9,Mass Market
5369,64,433000,811,8,Retiree
5370,56,378000,680,20,Affluent
5371,21,88000,364,19,Mass Market
5372,50,364000,586,7,Affluent
5373,30,157000,403,12,Mass Market
5374,37,208000,477,1,Mass Market
5375,71,439000,785,17,Retiree
5376,24,124000,364,6,Mass Market
5377,32,113000,413,5,Mass Market
5378,40,287000,545,20,Mass Market
5379,31,181000,430,7,Mass Market
5380,40,310000,560,12,Affluent
5381,36,206000,426,5,Mass Market
5382,71,500000,805,2,Retiree
5383,46,267000,563,4,Mass Market
5384,73,491000,850,17,Affluent
5385,37,171000,474,8,Mass Market
5386,46,232000,627,20,Mass Market
5387,41,241000,520,5,Mass Market
5388,35,185000,440,17,Mass Market
5389,27,90000,384,20,Mass Market
5390,58,344000,683,4,Affluent
5391,74,500000,850,18,Retiree
5392,25,73000,356,18,Mass Market
5393,43,262000,500,18,Mass Market
5394,46,243000,580,16,Mass Market
5395,27,130000,369,11,Mass Market
5396,34,144000,422,8,Mass Market
5397,19,50000,310,12,Mass Market
5398,23,50000,345,18,Mass Market
5399,22,77000,333,18,Mass Market
5400,45,311000,573,8,Affluent
5401,58,413000,675,16,Affluent
5402,22,92000,343,17,Mass Market
5403,35,127000,449,2,Mass Market
5404,43,276000,570,15,Mass Market
5405,37,209000,486,7,Mass Market
5406,58,359000,745,1,Affluent
5407,66,472000,757,2,Retiree
5408,44,277000,566,4,Mass Market
5409,66,495000,805,16,Affluent
5410,29,96000,424,12,Mass Market
5411,24,58000,363,17,Mass Market
5412,20,50000,330,4,Mass Market
5413,27,114000,404,16,Mass Market
5414,51,363000,633,7,Affluent
5415,42,224000,535,8,Mass Market
5416,52,305000,656,9,Affluent
5417,33,183000,445,14,Mass Market
5418,19,83000,300,9,Mass Market
5419,41,168000,588,15,Mass Market
5420,27,154000,415,4,Mass Market
5421,55,328000,636,3,Affluent
5422,39,216000,499,10,Mass Market
5423,43,293000,528,4,Mass Market
5424,60,381000,698,18,Retiree
5425,72,438000,850,11,Retiree
5426,56,311000,663,19,Affluent
5427,44,258000,613,19,Mass Market
5428,46,265000,522,18,Mass Market
5429,64,421000,751,13,Retiree
5430,55,335000,623,4,Affluent
5431,37,240000,496,3,Mass Market
5432,44,260000,569,16,Mass Market
5433,58,319000,720,14,Affluent
5434,71,500000,784,10,Retiree
5435,37,260000,500,6,Mass Market
5436,61,400000,696,8,Affluent
5437,36,202000,480,16,Mass Market
5438,37,179000,473,10,Mass Market
5439,52,316000,596,7,Affluent
5440,64,435000,773,19,Retiree
5441,19,92000,302,18,Mass Market
5442,47,296000,611,13,Mass Market
5443,70,500000,839,8,Retiree
5444,51,318000,663,14,Affluent
5445,39,185000,491,9,Mass Market
5446,20,50000,300,12,Mass Market
5447,23,127000,385,6,Mass Market
5448,32,193000,441,20,Mass Market
5449,44,210000,596,12,Mass Market
5450,27,116000,353,19,Mass Market
5451,26,109000,399,12,Mass Market
5452,50,285000,616,7,Mass Market
5453,49,257000,603,15,Mass Market
5454,65,404000,752,16,Retiree
5455,23,62000,316,4,Mass Market
5456,58,330000,713,6,Affluent
5457,53,356000,632,16,Affluent
5458,19,67000,316,15,Mass Market
5459,46,261000,633,2,Mass Market
5460,21,50000,313,3,Mass Market
5461,18,50000,300,15,Mass Market
5462,36,210000,472,8,Mass Market
5463,43,229000,534,12,Mass Market
5464,42,208000,525,2,Mass Market
5465,27,119000,409,15,Mass Market
5466,70,478000,850,8,Affluent
5467,32,103000,441,11,Mass Market
5468,39,259000,528,17,Mass Market
5469,68,414000,786,1,Retiree
5470,65,415000,756,20,Retiree
5471,38,246000,484,15,Mass Market
5472,73,496000,817,2,Affluent
5473,39,252000,543,10,Mass Market
5474,53,378000,629,20,Affluent
5475,51,271000,642,6,Mass Market
5476,47,310000,560,3,Affluent
5477,42,283000,537,13,Mass Market
5478,62,392000,732,15,Affluent
5479,45,258000,540,6,Mass Market
5480,18,50000,300,9,Mass Market
5481,66,459000,739,10,Affluent
5482,62,328000,733,9,Retiree
5483,21,103000,300,18,Mass Market
5484,24,56000,357,9,Mass Market
5485,66,477000,791,18,Retiree
5486,26,126000,378,9,Mass Market
5487,53,362000,623,5,Affluent
5488,36,170000,457,13,Mass Market
5489,18,50000,336,12,Mass Market
5490,27,69000,393,9,Mass Market
5491,53,364000,669,19,Affluent
5492,26,134000,407,20,Mass Market
5493,62,425000,719,1,Retiree
5494,63,420000,712,11,Affluent
5495,59,396000,722,5,Affluent
5496,49,290000,579,7,Mass Market
5497,49,310000,587,13,Affluent
5498,23,64000,352,6,Mass Market
5499,65,417000,754,13,Affluent
5500,55,439000,594,6,Affluent
5501,34,180000,420,15,Mass Market
5502,27,63000,419,8,Mass Market
5503,67,431000,779,11,Affluent
5504,44,227000,577,10,Mass Market
5505,71,481000,796,9,Affluent
5506,67,417000,748,4,Retiree
5507,52,317000,656,14,Affluent
5508,69,438000,840,4,Affluent
5509,38,217000,470,15,Mass Market
5510,42,224000,566,10,Mass Market
5511,45,278000,536,14,Mass Market
5512,64,478000,703,6,Affluent
5513,32,128000,455,16,Mass Market
5514,21,96000,301,12,Mass Market
5515,46,201000,539,4,Mass Market
5516,26,107000,343,1,Mass Market
5517,44,266000,545,4,Mass Market
5518,43,228000,495,13,Mass Market
5519,36,141000,495,7,Mass Market
5520,73,491000,850,15,Affluent
5521,45,313000,580,6,Affluent
5522,34,174000,493,14,Mass Market
5523,60,404000,742,18,Affluent
5524,74,500000,823,4,Retiree
5525,58,446000,713,1,Affluent
5526,59,348000,736,3,Affluent
5527,67,415000,806,13,Retiree
5528,37,194000,513,18,Mass Market
5529,62,422000,728,4,Retiree
5530,57,294000,664,4,Mass Market
5531,56,375000,666,11,Affluent
5532,66,440000,750,14,Retiree
5533,70,452000,841,7,Retiree
5534,40,240000,522,3,Mass Market
5535,64,446000,776,7,Affluent
5536,49,330000,561,8,Affluent
5537,69,460000,787,12,Affluent
5538,64,429000,721,7,Affluent
5539,50,316000,566,16,Affluent
5540,74,500000,850,17,Retiree
5541,63,423000,710,4,Retiree
5542,22,101000,328,17,Mass Market
5543,60,414000,683,18,Retiree
5544,65,486000,749,4,Retiree
5545,51,298000,642,17,Mass Market
5546,57,412000,654,15,Affluent
5547,28,204000,385,17,Mass Market
5548,67,428000,797,13,Retiree
5549,20,60000,340,3,Mass Market
5550,50,294000,602,12,Mass Market
5551,28,150000,407,17,Mass Market
5552,33,115000,472,7,Mass Market
5553,35,172000,435,7,Mass Market
5554,47,275000,563,11,Mass Market
5555,65,417000,750,16,Affluent
5556,72,473000,844,4,Retiree
5557,27,108000,394,16,Mass Market
5558,35,210000,469,5,Mass Market
5559,55,363000,633,19,Affluent
5560,36,246000,503,14,Mass Market
5561,53,355000,629,7,Affluent
5562,30,114000,410,9,Mass Market
5563,73,487000,846,13,Retiree
5564,63,403000,801,16,Retiree
5565,20,74000,300,4,Mass Market
5566,27,155000,368,7,Mass Market
5567,55,353000,652,3,Affluent
5568,18,56000,335,20,Mass Market
5569,72,484000,835,15,Affluent
5570,73,500000,850,14,Affluent
5571,44,242000,580,7,Mass Market
5572,63,368000,776,18,Affluent
5573,25,126000,349,5,Mass Market
5574,68,463000,807,20,Affluent
5575,63,451000,777,8,Retiree
5576,59,307000,709,20,Affluent
5577,34,176000,433,18,Mass Market
5578,26,117000,348,19,Mass Market
5579,23,50000,363,20,Mass Market
5580,60,385000,678,3,Affluent
5581,42,278000,511,6,Mass Market
5582,56,418000,659,18,Affluent
5583,66,465000,780,15,Retiree
5584,45,257000,583,14,Mass Market
5585,50,345000,593,8,Affluent
5586,71,500000,782,11,Retiree
5587,54,325000,678,11,Affluent
5588,26,97000,399,12,Mass Market
5589,35,182000,481,16,Mass Market
5590,73,460000,850,7,Retiree
5591,38,201000,485,3,Mass Market
5592,19,73000,304,2,Mass Market
5593,60,419000,715,3,Affluent
5594,55,336000,638,8,Affluent
5595,57,405000,695,20,Affluent
5596,53,351000,647,8,Affluent
5597,67,465000,777,4,Affluent
5598,60,360000,740,13,Retiree
5599,54,394000,651,17,Affluent
5600,32,179000,457,18,Mass Market
5601,45,257000,530,5,Mass Market
5602,35,171000,492,12,Mass Market
5603,51,306000,642,2,Affluent
5604,39,188000,571,10,Mass Market
5605,28,160000,446,7,Mass Market
5606,74,473000,850,15,Retiree
5607,30,155000,402,7,Mass Market
5608,21,61000,303,15,Mass Market
5609,39,239000,484,16,Mass Market
5610,24,122000,374,1,Mass Market
5611,60,368000,751,15,Affluent
5612,71,475000,784,3,Retiree
5613,41,192000,501,10,Mass Market
5614,21,125000,330,16,Mass Market
5615,45,299000,531,2,Mass Market
5616,32,121000,425,17,Mass Market
5617,18,50000,337,1,Mass Market
5618,72,480000,850,4,Affluent
5619,20,67000,345,11,Mass Market
5620,31,134000,398,17,Mass Market
5621,55,313000,611,2,Affluent
5622,67,456000,768,1,Retiree
5623,74,500000,780,6,Retiree
5624,18,52000,314,11,Mass Market
5625,55,339000,686,4,Affluent
5626,55,335000,640,11,Affluent
5627,38,178000,514,5,Mass Market
5628,65,408000,779,10,Retiree
5629,46,309000,541,5,Affluent
5630,22,50000,327,3,Mass Market
5631,66,438000,757,6,Retiree
5632,27,123000,416,13,Mass Market
5633,45,271000,587,16,Mass Market
5634,38,233000,514,7,Mass Market
5635,67,446000,764,18,Affluent
5636,24,85000,400,3,Mass Market
5637,20,50000,325,6,Mass Market
5638,62,443000,747,10,Affluent
5639,64,451000,804,16,Retiree
5640,37,289000,506,13,Mass Market
5641,36,186000,473,9,Mass Market
5642,52,304000,619,16,Affluent
5643,21,88000,300,11,Mass Market
5644,22,95000,300,9,Mass Market
5645,18,69000,326,10,Mass Market
5646,21,100000,300,11,Mass Market
5647,29,157000,438,15,Mass Market
5648,44,291000,579,13,Mass Market
5649,73,500000,814,17,Affluent
5650,59,416000,708,4,Affluent
5651,40,159000,533,11,Mass Market
5652,42,250000,538,1,Mass Market
5653,38,183000,533,1,Mass Market
5654,69,491000,759,3,Affluent
5655,41,166000,541,15,Mass Market
5656,42,287000,517,1,Mass Market
5657,62,378000,680,16,Retiree
5658,72,451000,796,17,Retiree
5659,63,422000,726,9,Retiree
5660,49,288000,605,5,Mass Market
5661,72,500000,803,6,Retiree
5662,49,340000,589,15,Affluent
5663,22,67000,327,9,Mass Market
5664,53,363000,617,3,Affluent
5665,63,395000,725,19,Retiree
5666,59,363000,720,13,Affluent
5667,66,457000,821,13,Affluent
5668,59,423000,709,3,Affluent
5669,56,342000,677,20,Affluent
5670,33,160000,445,14,Mass Market
5671,50,316000,603,2,Affluent
5672,66,409000,789,10,Retiree
5673,38,258000,526,9,Mass Market
5674,26,87000,344,13,Mass Market
5675,23,71000,380,11,Mass Market
5676,68,500000,840,2,Retiree
5677,62,410000,702,16,Retiree
5678,52,382000,662,5,Affluent
5679,56,349000,722,1,Affluent
5680,39,294000,528,8,Mass Market
5681,58,390000,688,16,Affluent
5682,71,453000,844,14,Retiree
5683,22,59000,315,2,Mass Market
5684,59,336000,693,18,Affluent
5685,40,186000,494,7,Mass Market
5686,34,159000,417,12,Mass Market
5687,29,109000,409,15,Mass Market
5688,40,149000,525,2,Mass Market
5689,33,196000,467,17,Mass Market
5690,20,89000,300,11,Mass Market
5691,47,292000,590,2,Mass Market
5692,74,466000,850,19,Retiree
5693,39,268000,474,5,Mass Market
5694,26,109000,365,17,Mass Market
5695,46,250000,598,16,Mass Market
5696,64,427000,755,13,Retiree
5697,54,345000,653,13,Affluent
5698,40,152000,543,13,Mass Market
5699,30,146000,487,5,Mass Market
5700,49,303000,597,5,Affluent
5701,63,400000,749,20,Retiree
5702,69,420000,774,19,Retiree
5703,64,381000,816,7,Retiree
5704,65,443000,745,11,Retiree
5705,40,250000,462,1,Mass Market
5706,62,390000,751,7,Retiree
5707,34,190000,409,3,Mass Market
5708,72,470000,850,13,Retiree
5709,57,338000,701,3,Affluent
5710,38,217000,466,6,Mass Market
5711,19,50000,330,15,Mass Market
5712,54,396000,644,4,Affluent
5713,23,50000,362,5,Mass Market
5714,61,404000,684,3,Retiree
5715,35,191000,427,19,Mass Market
5716,47,285000,594,16,Mass Market
5717,39,263000,563,17,Mass Market
5718,71,395000,801,9,Retiree
5719,50,319000,593,9,Affluent
5720,47,275000,575,14,Mass Market
5721,34,196000,417,11,Mass Market
5722,60,389000,729,10,Retiree
5723,49,297000,632,5,Mass Market
5724,59,343000,717,4,Affluent
5725,68,432000,786,11,Retiree
5726,31,248000,397,6,Mass Market
5727,27,140000,450,2,Mass Market
5728,64,451000,726,3,Retiree
5729,68,441000,765,18,Affluent
5730,53,306000,590,18,Affluent
5731,51,338000,581,7,Affluent
5732,26,57000,389,13,Mass Market
5733,59,360000,690,13,Affluent
5734,45,256000,539,6,Mass Market
5735,28,159000,374,3,Mass Market
5736,31,167000,412,10,Mass Market
5737,56,341000,653,5,Affluent
5738,72,495000,850,11,Retiree
5739,64,411000,741,4,Retiree
5740,71,500000,825,10,Retiree
5741,36,202000,479,4,Mass Market
5742,71,500000,823,13,Affluent
5743,32,154000,426,8,Mass Market
5744,45,304000,551,6,Affluent
5745,41,238000,545,11,Mass Market
5746,25,85000,375,2,Mass Market
5747,60,466000,690,18,Affluent
5748,26,154000,300,18,Mass Market
5749,64,427000,734,12,Retiree
5750,50,330000,573,17,Affluent
5751,50,275000,587,19,Mass Market
5752,36,163000,437,17,Mass Market
5753,20,99000,354,4,Mass Market
5754,27,122000,423,17,Mass Market
5755,57,359000,706,16,Affluent
5756,64,411000,742,9,Retiree
5757,59,384000,683,11,Affluent
5758,18,50000,300,12,Mass Market
5759,46,214000,602,11,Mass Market
5760,67,486000,807,13,Retiree
5761,51,312000,639,8,Affluent
5762,68,500000,758,14,Retiree
5763,30,94000,408,18,Mass Market
5764,71,423000,817,14,Retiree
5765,18,50000,300,16,Mass Market
5766,51,345000,667,15,Affluent
5767,46,238000,534,20,Mass Market
5768,65,390000,738,7,Retiree
5769,64,431000,699,8,Retiree
5770,30,137000,412,6,Mass Market
5771,65,444000,754,13,Retiree
5772,66,427000,801,17,Retiree
5773,70,479000,782,8,Affluent
5774,46,316000,542,11,Affluent
5775,56,319000,676,17,Affluent
5776,41,270000,464,9,Mass Market
5777,43,200000,585,2,Mass Market
5778,34,197000,417,10,Mass Market
5779,24,141000,413,14,Mass Market
5780,30,131000,394,2,Mass Market
5781,22,101000,300,5,Mass Market
5782,43,236000,563,17,Mass Market
5783,66,453000,787,8,Retiree
5784,20,50000,336,18,Mass Market
5785,24,103000,362,8,Mass Market
5786,66,448000,839,12,Affluent
5787,56,396000,633,14,Affluent
5788,70,496000,850,3,Retiree
5789,18,50000,300,14,Mass Market
5790,66,444000,821,4,Retiree
5791,34,135000,468,1,Mass Market
5792,60,437000,759,9,Affluent
5793,42,264000,562,14,Mass Market
5794,20,50000,300,10,Mass Market
5795,32,170000,427,18,Mass Market
5796,46,285000,537,10,Mass Market
5797,70,445000,850,7,Retiree
5798,60,390000,737,8,Retiree
5799,49,273000,609,14,Mass Market
5800,43,209000,533,4,Mass Market
5801,33,152000,460,11,Mass Market
5802,42,248000,507,10,Mass Market
5803,71,500000,829,17,Retiree
5804,45,269000,561,5,Mass Market
5805,26,142000,354,10,Mass Market
5806,73,500000,850,10,Retiree
5807,73,461000,850,7,Retiree
5808,18,69000,300,17,Mass Market
5809,46,295000,603,20,Mass Market
5810,74,500000,826,12,Retiree
5811,39,231000,524,5,Mass Market
5812,33,133000,429,5,Mass Market
5813,58,355000,684,4,Affluent
5814,68,396000,785,7,Retiree
5815,61,411000,763,2,Retiree
5816,68,500000,788,1,Retiree
5817,71,404000,810,10,Retiree
5818,58,422000,690,1,Affluent
5819,24,113000,416,13,Mass Market
5820,31,122000,444,17,Mass Market
5821,46,283000,557,9,Mass Market
5822,36,163000,522,4,Mass Market
5823,36,208000,482,9,Mass Market
5824,19,60000,300,7,Mass Market
5825,58,381000,705,2,Affluent
5826,62,376000,728,18,Affluent
5827,32,139000,336,15,Mass Market
5828,20,81000,330,10,Mass Market
5829,28,115000,366,17,Mass Market
5830,70,472000,773,7,Retiree
5831,63,425000,684,11,Retiree
5832,47,276000,589,7,Mass Market
5833,74,500000,846,11,Affluent
5834,57,358000,712,15,Affluent
5835,35,180000,443,19,Mass Market
5836,68,433000,777,19,Retiree
5837,65,459000,821,10,Retiree
5838,19,50000,300,16,Mass Market
5839,49,337000,641,20,Affluent
5840,25,111000,345,8,Mass Market
5841,39,299000,600,1,Mass Market
5842,23,70000,371,2,Mass Market
5843,29,177000,389,10,Mass Market
5844,64,435000,710,10,Retiree
5845,74,485000,850,10,Retiree
5846,57,379000,626,9,Affluent
5847,53,345000,664,18,Affluent
5848,32,153000,396,2,Mass Market
5849,45,280000,536,5,Mass Market
5850,69,495000,717,11,Retiree
5851,74,500000,850,6,Retiree
5852,66,423000,780,8,Retiree
5853,62,389000,733,8,Retiree
5854,35,184000,415,10,Mass Market
5855,19,91000,353,11,Mass Market
5856,30,124000,413,19,Mass Market
5857,62,415000,716,14,Affluent
5858,71,429000,845,11,Retiree
5859,32,180000,424,3,Mass Market
5860,37,225000,500,1,Mass Market
5861,46,336000,552,3,Affluent
5862,59,407000,727,9,Affluent
5863,46,263000,599,1,Mass Market
5864,20,50000,306,12,Mass Market
5865,36,210000,481,12,Mass Market
5866,20,56000,319,6,Mass Market
5867,71,486000,817,8,Affluent
5868,31,133000,392,3,Mass Market
5869,57,358000,652,11,Affluent
5870,72,433000,819,11,Affluent
5871,21,50000,332,5,Mass Market
5872,69,424000,774,7,Retiree
5873,28,157000,399,19,Mass Market
5874,48,266000,526,7,Mass Market
5875,60,429000,713,10,Retiree
5876,49,275000,607,8,Mass Market
5877,44,322000,580,14,Affluent
5878,47,225000,628,1,Mass Market
5879,60,400000,733,13,Retiree
5880,19,59000,364,6,Mass Market
5881,66,399000,771,6,Retiree
5882,26,98000,380,5,Mass Market
5883,45,259000,589,3,Mass Market
5884,48,299000,591,12,Mass Market
5885,51,287000,614,15,Mass Market
5886,73,500000,850,3,Affluent
5887,32,166000,459,16,Mass Market
5888,65,451000,781,18,Retiree
5889,42,217000,510,9,Mass Market
5890,53,319000,672,8,Affluent
5891,25,150000,371,11,Mass Market
5892,26,87000,349,3,Mass Market
5893,54,298000,674,5,Mass Market
5894,65,409000,726,10,Retiree
5895,62,350000,660,5,Retiree
5896,56,406000,619,8,Affluent
5897,49,291000,597,6,Mass Market
5898,69,452000,847,16,Retiree
5899,34,201000,467,12,Mass Market
5900,52,301000,631,17,Affluent
5901,54,333000,693,8,Affluent
5902,36,172000,492,4,Mass Market
5903,61,343000,753,17,Retiree
5904,46,277000,604,3,Mass Market
5905,24,129000,350,18,Mass Market
5906,45,269000,558,16,Mass Market
5907,26,142000,354,2,Mass Market
5908,45,234000,590,13,Mass Market
5909,23,68000,312,1,Mass Market
5910,46,236000,548,3,Mass Market
5911,34,190000,455,1,Mass Market
5912,33,161000,451,2,Mass Market
5913,40,216000,534,19,Mass Market
5914,48,311000,593,3,Affluent
5915,20,52000,309,1,Mass Market
5916,38,243000,518,9,Mass Market
5917,43,258000,573,8,Mass Market
5918,53,320000,593,5,Affluent
5919,59,333000,735,1,Affluent
