"TransactionID","CustomerID","Product","Variation","Date"
"17087","7968","Savings Account","Children's Savings","02/04/2023"
"17088","8735","Investment Account","Brokerage","03/06/2023"
"17089","846","Credit Card","Travel","11/02/2023"
"17090","5778","Auto Loan","Used Car","08/26/2024"
"17091","3037","Mortgage","Interest Only","10/20/2021"
"17092","5948","Credit Card","Travel","11/15/2023"
"17093","2495","Auto Loan","Lease","12/13/2024"
"17094","2720","Retirement Account","401K","06/13/2022"
"17095","1885","Mortgage","Adjustable Rate","01/13/2025"
"17096","4350","Student Loan","Consolidation","11/21/2021"
"17097","5180","Business Loan","SBA Loan","06/10/2024"
"17098","6611","Business Loan","Equipment Financing","03/16/2020"
"17099","6431","Checking Account","Premium","03/30/2021"
"17100","7155","Home Equity Loan","Fixed Rate","12/10/2020"
"17101","6489","Business Loan","Equipment Financing","08/12/2021"
"17102","4738","Student Loan","Consolidation","05/12/2024"
"17103","6526","Business Loan","SBA Loan","10/24/2024"
"17104","3851","Credit Card","Cashback","12/15/2021"
"17105","690","Business Loan","Line of Credit","04/03/2021"
"17106","5176","Credit Card","Business","06/21/2022"
"17107","8649","Student Loan","Consolidation","10/18/2023"
"17108","5079","Mortgage","Reverse Mortgage","07/27/2021"
"17109","5449","Business Loan","Line of Credit","05/22/2020"
"17110","1180","Mortgage","Reverse Mortgage","08/01/2021"
"17111","9075","Credit Card","Travel","07/19/2024"
"17112","6407","Retirement Account","401K","03/31/2022"
"17113","8592","Certificate of Deposit","1-Year","07/25/2022"
"17114","6908","Auto Loan","New Car","03/14/2023"
"17115","8801","Credit Card","Business","01/03/2021"
"17116","1639","Mortgage","Reverse Mortgage","12/22/2023"
"17117","5672","Personal Loan","Unsecured","08/24/2022"
"17118","6929","Investment Account","Robo Advisor","12/15/2021"
"17119","1383","Checking Account","Premium","09/09/2020"
"17120","1404","Auto Loan","Lease","08/17/2022"
"17121","9012","Retirement Account","401K","09/13/2021"
"17122","3293","Investment Account","Brokerage","03/17/2023"
"17123","9012","Student Loan","Private","02/24/2023"
"17124","420","Certificate of Deposit","1-Year","06/15/2022"
"17125","4518","Savings Account","Money Market","12/17/2020"
"17126","3303","Savings Account","Money Market","04/30/2020"
"17127","7858","Savings Account","High Yield","01/08/2021"
"17128","9701","Credit Card","Travel","12/06/2020"
"17129","7871","Credit Card","Cashback","01/31/2020"
"17130","5694","Auto Loan","Refinance","02/23/2022"
"17131","768","Credit Card","Business","09/30/2023"
"17132","2045","Business Loan","Term Loan","04/25/2024"
"17133","1550","Investment Account","Managed","07/22/2020"
"17134","9957","Personal Loan","Home Improvement","10/27/2023"
"17135","6141","Student Loan","Federal","02/15/2021"
"17136","3717","Savings Account","Regular","07/14/2021"
"17137","4482","Home Equity Loan","Variable Rate","08/24/2021"
"17138","7899","Mortgage","Adjustable Rate","06/05/2023"
"17139","6549","Personal Loan","Home Improvement","04/02/2022"
"17140","2294","Mortgage","Fixed Rate","06/22/2022"
"17141","4838","Business Loan","SBA Loan","11/21/2022"
"17142","7759","Savings Account","Children's Savings","11/21/2021"
"17143","6794","Personal Loan","Unsecured","12/11/2020"
"17144","7639","Business Loan","Term Loan","05/05/2023"
"17145","7994","Mortgage","Fixed Rate","01/16/2022"
"17146","6008","Credit Card","Business","10/20/2020"
"17147","5543","Home Equity Loan","Variable Rate","05/31/2024"
"17148","9093","Business Loan","Equipment Financing","12/15/2024"
"17149","6357","Checking Account","Interest Bearing","02/12/2022"
"17150","8434","Checking Account","Senior","05/01/2020"
"17151","7381","Business Loan","Line of Credit","07/17/2024"
"17152","2386","Retirement Account","Roth IRA","01/09/2021"
"17153","4269","Savings Account","Children's Savings","04/29/2024"
"17154","672","Checking Account","Interest Bearing","08/23/2022"
"17155","164","Retirement Account","IRA","01/16/2020"
"17156","8657","Credit Card","Rewards","03/13/2021"
"17157","4593","Home Equity Loan","Fixed Rate","12/14/2020"
"17158","4796","Investment Account","Robo Advisor","07/28/2020"
"17159","4799","Checking Account","Interest Bearing","06/08/2020"
"17160","6037","Home Equity Loan","Variable Rate","08/01/2023"
"17161","2356","Mortgage","Reverse Mortgage","12/11/2022"
"17162","5888","Credit Card","Cashback","01/09/2023"
"17163","7962","Business Loan","SBA Loan","03/12/2025"
"17164","5828","Certificate of Deposit","2-Year","05/29/2022"
"17165","8738","Auto Loan","Refinance","01/15/2021"
"17166","4720","Credit Card","Cashback","02/03/2025"
"17167","594","Credit Card","Cashback","10/07/2023"
"17168","4840","Business Loan","SBA Loan","08/01/2023"
"17169","7395","Credit Card","Cashback","05/10/2022"
"17170","9652","Credit Card","Business","02/22/2024"
"17171","3494","Personal Loan","Secured","01/21/2021"
"17172","6165","Business Loan","Term Loan","12/29/2023"
"17173","2673","Student Loan","Refinance","05/22/2024"
"17174","4201","Retirement Account","401K","12/03/2022"
"17175","17","Mortgage","Interest Only","03/03/2022"
"17176","3192","Certificate of Deposit","5-Year","03/10/2024"
"17177","393","Business Loan","Line of Credit","10/23/2021"
"17178","8617","Auto Loan","New Car","04/08/2023"
"17179","6273","Home Equity Loan","Fixed Rate","03/15/2020"
"17180","572","Mortgage","Adjustable Rate","10/28/2022"
"17181","3632","Savings Account","High Yield","02/07/2024"
"17182","6173","Savings Account","Money Market","04/10/2023"
"17183","9313","Auto Loan","Refinance","10/02/2022"
"17184","7178","Certificate of Deposit","5-Year","12/31/2023"
"17185","8434","Checking Account","Interest Bearing","09/28/2021"
"17186","3898","Student Loan","Federal","12/26/2021"
"17187","8124","Savings Account","Regular","01/14/2024"
"17188","2280","Student Loan","Consolidation","03/05/2022"
"17189","8981","Certificate of Deposit","2-Year","08/01/2024"
"17190","7452","Retirement Account","Roth IRA","08/17/2024"
"17191","8907","Home Equity Loan","HELOC","10/08/2021"
"17192","776","Auto Loan","Refinance","06/10/2022"
"17193","6870","Savings Account","High Yield","05/08/2022"
"17194","2248","Mortgage","Adjustable Rate","05/09/2021"
"17195","7089","Investment Account","Self-Directed","01/22/2024"
"17196","79","Business Loan","Equipment Financing","07/03/2020"
"17197","8081","Certificate of Deposit","1-Year","12/29/2021"
"17198","7100","Savings Account","Regular","04/05/2023"
"17199","3927","Business Loan","Equipment Financing","08/23/2023"
"17200","9048","Business Loan","Equipment Financing","10/03/2020"
"17201","7341","Investment Account","Brokerage","01/18/2023"
"17202","7084","Personal Loan","Home Improvement","05/27/2023"
"17203","6231","Home Equity Loan","HELOC","01/04/2024"
"17204","9224","Home Equity Loan","Variable Rate","11/21/2021"
"17205","4941","Mortgage","Reverse Mortgage","09/12/2021"
"17206","3272","Investment Account","Brokerage","07/10/2024"
"17207","3457","Investment Account","Brokerage","12/13/2024"
"17208","7789","Savings Account","Regular","02/01/2021"
"17209","8600","Personal Loan","Secured","02/03/2024"
"17210","7651","Mortgage","Adjustable Rate","12/04/2023"
"17211","2712","Auto Loan","Refinance","07/06/2022"
"17212","1669","Mortgage","Fixed Rate","06/29/2024"
"17213","148","Savings Account","High Yield","10/10/2020"
"17214","6421","Checking Account","Premium","08/18/2020"
"17215","366","Savings Account","Money Market","08/09/2024"
"17216","9867","Home Equity Loan","Variable Rate","04/03/2022"
"17217","4532","Mortgage","Reverse Mortgage","11/10/2022"
"17218","5331","Mortgage","Fixed Rate","07/26/2022"
"17219","5511","Savings Account","Money Market","10/02/2020"
"17220","8755","Credit Card","Travel","04/23/2021"
"17221","8965","Certificate of Deposit","5-Year","12/12/2020"
"17222","6494","Auto Loan","Lease","09/01/2022"
"17223","5440","Savings Account","Regular","06/13/2022"
"17224","9766","Certificate of Deposit","5-Year","06/20/2020"
"17225","6512","Mortgage","Adjustable Rate","03/27/2025"
"17226","7505","Credit Card","Rewards","06/26/2021"
"17227","1247","Investment Account","Brokerage","10/29/2022"
"17228","3840","Credit Card","Rewards","03/28/2022"
"17229","8552","Credit Card","Cashback","02/15/2025"
"17230","2377","Personal Loan","Home Improvement","09/05/2022"
"17231","3010","Certificate of Deposit","5-Year","06/27/2021"
"17232","9155","Mortgage","Fixed Rate","07/20/2020"
"17233","1828","Checking Account","Basic","04/18/2023"
"17234","6980","Retirement Account","Roth IRA","09/28/2024"
"17235","9806","Mortgage","Fixed Rate","12/17/2021"
"17236","9833","Mortgage","Adjustable Rate","03/23/2025"
"17237","8570","Savings Account","Money Market","06/22/2021"
"17238","4286","Certificate of Deposit","5-Year","03/17/2024"
"17239","6911","Business Loan","Equipment Financing","11/27/2024"
"17240","8562","Business Loan","SBA Loan","01/17/2021"
"17241","2197","Mortgage","Adjustable Rate","12/04/2024"
"17242","3748","Home Equity Loan","Variable Rate","11/18/2023"
"17243","8844","Retirement Account","Roth IRA","09/14/2022"
"17244","5979","Home Equity Loan","HELOC","05/23/2024"
"17245","5608","Certificate of Deposit","5-Year","05/31/2022"
"17246","770","Credit Card","Business","10/18/2022"
"17247","781","Certificate of Deposit","5-Year","09/25/2024"
"17248","9909","Credit Card","Business","09/02/2020"
"17249","6304","Credit Card","Travel","12/19/2023"
"17250","3984","Credit Card","Business","08/20/2023"
"17251","9504","Auto Loan","Refinance","04/25/2020"
"17252","8715","Checking Account","Interest Bearing","02/14/2023"
"17253","522","Student Loan","Federal","04/28/2022"
"17254","9128","Home Equity Loan","HELOC","12/26/2023"
"17255","7570","Business Loan","Equipment Financing","05/04/2020"
"17256","5785","Savings Account","Children's Savings","02/02/2020"
"17257","4584","Retirement Account","401K","04/17/2021"
"17258","5947","Business Loan","Line of Credit","08/26/2021"
"17259","4942","Business Loan","Line of Credit","02/01/2022"
"17260","6268","Checking Account","Basic","12/29/2023"
"17261","7129","Certificate of Deposit","1-Year","09/23/2024"
"17262","2462","Certificate of Deposit","10-Year","04/29/2022"
"17263","686","Investment Account","Managed","03/28/2025"
"17264","2161","Retirement Account","401K","01/23/2020"
"17265","7032","Savings Account","Regular","08/05/2022"
"17266","9760","Savings Account","Regular","09/21/2022"
"17267","5342","Certificate of Deposit","2-Year","01/10/2023"
"17268","39","Business Loan","Line of Credit","07/21/2020"
"17269","4876","Investment Account","Managed","07/08/2021"
"17270","1257","Personal Loan","Secured","02/04/2023"
"17271","7698","Credit Card","Business","01/02/2023"
"17272","2197","Credit Card","Rewards","10/11/2023"
"17273","7166","Personal Loan","Debt Consolidation","07/19/2020"
"17274","302","Certificate of Deposit","2-Year","10/17/2023"
"17275","7528","Auto Loan","Lease","05/31/2024"
"17276","6382","Investment Account","Self-Directed","02/03/2024"
"17277","647","Home Equity Loan","HELOC","01/19/2021"
"17278","9952","Personal Loan","Unsecured","06/30/2022"
"17279","8790","Credit Card","Travel","11/08/2022"
"17280","8854","Certificate of Deposit","5-Year","04/23/2022"
"17281","4331","Home Equity Loan","HELOC","10/06/2021"
"17282","9561","Personal Loan","Debt Consolidation","11/25/2021"
"17283","7004","Savings Account","Regular","05/16/2024"
"17284","3538","Student Loan","Consolidation","10/06/2021"
"17285","4559","Business Loan","Equipment Financing","04/30/2020"
"17286","6580","Auto Loan","Refinance","03/04/2023"
"17287","8475","Credit Card","Cashback","09/11/2020"
"17288","9679","Business Loan","Equipment Financing","10/19/2023"
"17289","4083","Home Equity Loan","HELOC","09/19/2023"
"17290","4184","Credit Card","Rewards","06/28/2021"
"17291","8653","Mortgage","Adjustable Rate","01/06/2020"
"17292","3755","Business Loan","SBA Loan","06/05/2024"
"17293","1725","Home Equity Loan","HELOC","03/03/2023"
"17294","1377","Certificate of Deposit","5-Year","05/05/2024"
"17295","8707","Business Loan","Term Loan","08/09/2020"
"17296","8895","Home Equity Loan","Variable Rate","07/15/2023"
"17297","1654","Student Loan","Federal","05/31/2022"
"17298","2067","Home Equity Loan","Fixed Rate","12/15/2021"
"17299","23","Business Loan","Term Loan","09/25/2021"
"17300","2461","Savings Account","Regular","03/01/2023"
"17301","5927","Auto Loan","New Car","11/27/2024"
"17302","6252","Certificate of Deposit","10-Year","02/21/2020"
"17303","9497","Auto Loan","Used Car","07/02/2023"
"17304","7296","Credit Card","Business","01/11/2022"
"17305","3301","Checking Account","Basic","08/25/2023"
"17306","6280","Checking Account","Interest Bearing","12/14/2020"
"17307","8554","Mortgage","Interest Only","09/26/2020"
"17308","7354","Credit Card","Rewards","02/08/2021"
"17309","3728","Personal Loan","Home Improvement","09/08/2021"
"17310","6273","Auto Loan","Lease","03/28/2023"
"17311","5996","Certificate of Deposit","1-Year","04/07/2023"
"17312","9477","Auto Loan","New Car","07/28/2024"
"17313","515","Certificate of Deposit","2-Year","05/15/2024"
"17314","449","Auto Loan","Used Car","07/18/2023"
"17315","6020","Savings Account","Children's Savings","09/09/2021"
"17316","5344","Mortgage","Adjustable Rate","12/05/2024"
"17317","8034","Personal Loan","Secured","02/09/2024"
"17318","2521","Credit Card","Cashback","01/25/2025"
"17319","3082","Home Equity Loan","Variable Rate","04/03/2022"
"17320","1429","Mortgage","Adjustable Rate","09/10/2022"
"17321","3968","Credit Card","Travel","02/02/2021"
"17322","6446","Certificate of Deposit","2-Year","12/06/2020"
"17323","9115","Home Equity Loan","Fixed Rate","09/08/2021"
"17324","2160","Business Loan","Line of Credit","06/11/2024"
"17325","5133","Checking Account","Interest Bearing","01/07/2020"
"17326","2548","Personal Loan","Debt Consolidation","01/24/2020"
"17327","2980","Home Equity Loan","Variable Rate","07/22/2021"
"17328","2650","Mortgage","Adjustable Rate","12/27/2021"
"17329","8506","Credit Card","Travel","11/15/2020"
"17330","3084","Credit Card","Business","06/20/2021"
"17331","1038","Mortgage","Reverse Mortgage","01/19/2024"
"17332","3490","Personal Loan","Home Improvement","12/12/2023"
"17333","7605","Investment Account","Brokerage","04/27/2021"
"17334","7545","Auto Loan","New Car","07/19/2021"
"17335","2635","Certificate of Deposit","10-Year","01/14/2023"
"17336","3984","Mortgage","Interest Only","05/17/2021"
"17337","1779","Mortgage","Reverse Mortgage","03/12/2022"
"17338","7903","Checking Account","Basic","11/27/2024"
"17339","5111","Certificate of Deposit","2-Year","02/01/2022"
"17340","5190","Mortgage","Adjustable Rate","10/19/2023"
"17341","7379","Personal Loan","Unsecured","11/26/2022"
"17342","1125","Home Equity Loan","Fixed Rate","10/12/2020"
"17343","698","Mortgage","Adjustable Rate","05/21/2021"
"17344","2180","Home Equity Loan","Variable Rate","09/17/2021"
"17345","9597","Retirement Account","Roth IRA","01/24/2022"
"17346","5252","Home Equity Loan","Fixed Rate","04/26/2023"
"17347","9236","Checking Account","Interest Bearing","05/09/2020"
"17348","1930","Retirement Account","Roth IRA","10/30/2020"
"17349","1014","Personal Loan","Unsecured","07/12/2022"
"17350","227","Checking Account","Basic","12/27/2021"
"17351","7322","Personal Loan","Unsecured","03/08/2025"
"17352","1829","Business Loan","Term Loan","06/19/2021"
"17353","7910","Personal Loan","Unsecured","06/26/2023"
"17354","5589","Savings Account","Money Market","08/14/2020"
"17355","2024","Auto Loan","Refinance","10/01/2024"
"17356","4967","Student Loan","Federal","02/16/2024"
"17357","5892","Mortgage","Adjustable Rate","10/19/2021"
"17358","1081","Business Loan","Line of Credit","12/16/2024"
"17359","5037","Business Loan","Line of Credit","11/19/2020"
"17360","2564","Mortgage","Fixed Rate","01/08/2020"
"17361","3293","Auto Loan","New Car","05/07/2022"
"17362","3587","Business Loan","Line of Credit","02/25/2020"
"17363","4432","Certificate of Deposit","5-Year","05/15/2024"
"17364","6842","Business Loan","Term Loan","07/04/2021"
"17365","6644","Retirement Account","IRA","09/06/2022"
"17366","3960","Home Equity Loan","HELOC","09/30/2020"
"17367","162","Certificate of Deposit","5-Year","01/25/2023"
"17368","594","Mortgage","Adjustable Rate","01/24/2025"
"17369","3391","Home Equity Loan","Variable Rate","10/19/2021"
"17370","5998","Investment Account","Self-Directed","01/26/2023"
"17371","6355","Home Equity Loan","Variable Rate","02/05/2022"
"17372","664","Investment Account","Brokerage","05/19/2023"
"17373","9325","Credit Card","Rewards","04/26/2024"
"17374","542","Investment Account","Robo Advisor","07/18/2021"
"17375","5434","Auto Loan","Lease","11/22/2022"
"17376","5094","Retirement Account","Simple IRA","10/03/2020"
"17377","868","Business Loan","Equipment Financing","08/24/2022"
"17378","8624","Investment Account","Self-Directed","01/07/2024"
"17379","5470","Credit Card","Travel","08/04/2024"
"17380","6257","Home Equity Loan","Variable Rate","03/11/2022"
"17381","9399","Retirement Account","Roth IRA","06/18/2022"
"17382","1170","Home Equity Loan","Variable Rate","03/02/2021"
"17383","831","Business Loan","SBA Loan","02/27/2023"
"17384","1652","Mortgage","Adjustable Rate","10/22/2020"
"17385","1137","Certificate of Deposit","1-Year","07/15/2021"
"17386","2811","Certificate of Deposit","2-Year","04/23/2021"
"17387","8668","Certificate of Deposit","5-Year","07/28/2021"
"17388","9519","Credit Card","Business","04/19/2020"
"17389","1020","Credit Card","Cashback","05/11/2022"
"17390","5238","Retirement Account","IRA","09/05/2023"
"17391","1284","Business Loan","Term Loan","04/16/2023"
"17392","660","Credit Card","Cashback","11/18/2023"
"17393","2011","Retirement Account","Simple IRA","06/21/2023"
"17394","8591","Auto Loan","Refinance","08/19/2021"
"17395","1734","Certificate of Deposit","5-Year","04/23/2020"
"17396","2126","Auto Loan","Refinance","02/13/2023"
"17397","2172","Home Equity Loan","HELOC","08/13/2024"
"17398","8267","Student Loan","Consolidation","07/02/2021"
"17399","3472","Business Loan","Term Loan","05/26/2024"
"17400","9029","Business Loan","Term Loan","05/17/2020"
"17401","5625","Business Loan","Line of Credit","12/03/2023"
"17402","8692","Student Loan","Consolidation","08/05/2023"
"17403","8330","Business Loan","SBA Loan","06/12/2021"
"17404","2098","Personal Loan","Unsecured","06/01/2022"
"17405","5069","Business Loan","Equipment Financing","10/06/2020"
"17406","6398","Savings Account","Children's Savings","06/25/2020"
"17407","2758","Auto Loan","New Car","01/15/2022"
"17408","3921","Retirement Account","401K","08/29/2020"
"17409","8187","Mortgage","Adjustable Rate","06/25/2021"
"17410","1901","Certificate of Deposit","5-Year","05/19/2024"
"17411","2611","Credit Card","Rewards","11/06/2023"
"17412","6901","Retirement Account","Simple IRA","03/21/2020"
"17413","1450","Business Loan","Term Loan","12/24/2024"
"17414","8739","Checking Account","Interest Bearing","01/13/2020"
"17415","5018","Retirement Account","401K","09/16/2024"
"17416","8000","Certificate of Deposit","1-Year","03/19/2021"
"17417","6053","Retirement Account","Roth IRA","05/17/2020"
"17418","2097","Auto Loan","Lease","05/01/2023"
"17419","8896","Certificate of Deposit","2-Year","09/25/2023"
"17420","6405","Checking Account","Premium","01/25/2021"
"17421","9818","Checking Account","Senior","04/10/2022"
"17422","3332","Savings Account","High Yield","02/12/2024"
"17423","7463","Checking Account","Interest Bearing","04/10/2024"
"17424","5106","Retirement Account","Roth IRA","06/14/2023"
"17425","2979","Credit Card","Business","07/10/2024"
"17426","2840","Personal Loan","Unsecured","03/30/2021"
"17427","3385","Personal Loan","Debt Consolidation","07/03/2021"
"17428","686","Student Loan","Federal","11/05/2020"
"17429","7532","Student Loan","Private","04/29/2024"
"17430","4284","Business Loan","Term Loan","05/02/2021"
"17431","7737","Personal Loan","Unsecured","01/02/2021"
"17432","7711","Student Loan","Federal","09/17/2024"
"17433","1620","Credit Card","Business","04/07/2023"
"17434","6869","Business Loan","Equipment Financing","06/21/2020"
"17435","1432","Home Equity Loan","Variable Rate","05/27/2023"
"17436","9068","Home Equity Loan","Variable Rate","12/12/2023"
"17437","4714","Savings Account","Money Market","08/10/2021"
"17438","9558","Business Loan","Line of Credit","10/05/2024"
"17439","9436","Student Loan","Private","08/30/2023"
"17440","4999","Certificate of Deposit","5-Year","06/02/2024"
"17441","163","Home Equity Loan","Variable Rate","05/20/2023"
"17442","1975","Credit Card","Rewards","03/07/2023"
"17443","3292","Certificate of Deposit","10-Year","01/30/2022"
"17444","8462","Business Loan","SBA Loan","08/25/2020"
"17445","632","Personal Loan","Debt Consolidation","06/13/2024"
"17446","906","Certificate of Deposit","2-Year","07/01/2022"
"17447","2015","Retirement Account","Simple IRA","10/03/2024"
"17448","9834","Personal Loan","Debt Consolidation","09/02/2023"
"17449","7897","Student Loan","Federal","09/23/2021"
"17450","205","Mortgage","Adjustable Rate","01/11/2020"
"17451","582","Credit Card","Business","02/04/2021"
"17452","5676","Personal Loan","Unsecured","07/21/2020"
"17453","9033","Investment Account","Self-Directed","06/10/2021"
"17454","5348","Business Loan","Term Loan","05/30/2021"
"17455","9912","Savings Account","High Yield","05/06/2022"
"17456","2644","Investment Account","Managed","10/29/2024"
"17457","8018","Credit Card","Travel","06/29/2020"
"17458","2298","Business Loan","Equipment Financing","03/06/2021"
"17459","875","Auto Loan","Refinance","01/04/2022"
"17460","5561","Retirement Account","401K","04/30/2024"
"17461","690","Business Loan","Equipment Financing","02/16/2021"
"17462","4001","Savings Account","Children's Savings","06/26/2021"
"17463","9615","Certificate of Deposit","2-Year","11/24/2020"
"17464","672","Savings Account","Regular","07/13/2021"
"17465","7928","Business Loan","SBA Loan","04/22/2023"
"17466","1172","Home Equity Loan","Fixed Rate","08/18/2022"
"17467","5592","Home Equity Loan","Fixed Rate","05/10/2020"
"17468","9136","Credit Card","Cashback","11/30/2024"
"17469","6343","Student Loan","Federal","07/22/2023"
"17470","1450","Mortgage","Reverse Mortgage","10/23/2021"
"17471","2540","Investment Account","Robo Advisor","01/05/2021"
"17472","3960","Investment Account","Managed","03/31/2021"
"17473","6286","Student Loan","Private","01/25/2020"
"17474","5433","Student Loan","Private","10/14/2022"
"17475","4261","Business Loan","Term Loan","11/12/2023"
"17476","2362","Mortgage","Adjustable Rate","10/01/2022"
"17477","6165","Mortgage","Adjustable Rate","11/04/2020"
"17478","3671","Auto Loan","Lease","06/27/2020"
"17479","1754","Home Equity Loan","HELOC","07/24/2020"
"17480","8101","Certificate of Deposit","5-Year","01/05/2020"
"17481","1939","Mortgage","Fixed Rate","08/22/2023"
"17482","8563","Student Loan","Consolidation","06/26/2020"
"17483","5977","Business Loan","Equipment Financing","11/10/2020"
"17484","6589","Investment Account","Brokerage","02/27/2025"
"17485","8617","Student Loan","Consolidation","07/05/2022"
"17486","6305","Investment Account","Self-Directed","04/26/2022"
"17487","7346","Home Equity Loan","Fixed Rate","08/13/2024"
"17488","7876","Home Equity Loan","HELOC","06/04/2024"
"17489","9087","Credit Card","Travel","05/10/2020"
"17490","6634","Mortgage","Reverse Mortgage","06/02/2023"
"17491","598","Credit Card","Travel","11/01/2020"
"17492","3063","Credit Card","Rewards","11/05/2020"
"17493","2337","Checking Account","Senior","01/19/2023"
"17494","9880","Auto Loan","Used Car","09/18/2020"
"17495","573","Business Loan","Equipment Financing","03/19/2022"
"17496","7522","Home Equity Loan","HELOC","03/13/2021"
"17497","6172","Certificate of Deposit","1-Year","06/05/2021"
"17498","7098","Savings Account","Money Market","02/15/2023"
"17499","2091","Student Loan","Federal","08/19/2024"
"17500","6567","Student Loan","Private","01/06/2024"
"17501","4625","Savings Account","Money Market","06/04/2024"
"17502","1634","Mortgage","Reverse Mortgage","10/14/2023"
"17503","1518","Business Loan","Term Loan","04/12/2023"
"17504","3649","Business Loan","Line of Credit","01/25/2024"
"17505","1538","Investment Account","Brokerage","11/20/2023"
"17506","3138","Certificate of Deposit","2-Year","08/17/2020"
"17507","6986","Investment Account","Robo Advisor","06/05/2020"
"17508","98","Retirement Account","401K","11/29/2020"
"17509","3751","Investment Account","Self-Directed","12/12/2021"
"17510","8536","Student Loan","Federal","08/21/2023"
"17511","8175","Auto Loan","New Car","01/13/2022"
"17512","8104","Mortgage","Reverse Mortgage","08/30/2024"
"17513","5414","Certificate of Deposit","10-Year","09/03/2022"
"17514","4667","Investment Account","Managed","10/25/2020"
"17515","611","Certificate of Deposit","5-Year","06/26/2024"
"17516","1728","Business Loan","Line of Credit","09/28/2023"
"17517","1855","Home Equity Loan","HELOC","03/22/2024"
"17518","5056","Business Loan","SBA Loan","08/02/2024"
"17519","2325","Mortgage","Reverse Mortgage","12/20/2021"
"17520","9370","Personal Loan","Secured","01/13/2020"
"17521","9284","Mortgage","Adjustable Rate","12/01/2021"
"17522","5775","Certificate of Deposit","5-Year","01/17/2021"
"17523","6520","Savings Account","Money Market","06/23/2020"
"17524","1750","Savings Account","Money Market","02/06/2021"
"17525","782","Checking Account","Senior","10/04/2021"
"17526","7549","Certificate of Deposit","1-Year","05/24/2022"
"17527","6824","Savings Account","Money Market","07/13/2024"
"17528","2106","Checking Account","Interest Bearing","03/31/2021"
"17529","3868","Mortgage","Fixed Rate","11/10/2021"
"17530","7194","Home Equity Loan","Variable Rate","09/24/2020"
"17531","4977","Investment Account","Robo Advisor","11/01/2021"
"17532","2114","Savings Account","High Yield","11/05/2021"
"17533","5880","Home Equity Loan","Fixed Rate","12/05/2020"
"17534","3971","Business Loan","SBA Loan","01/31/2025"
"17535","9260","Student Loan","Federal","11/16/2022"
"17536","7265","Auto Loan","Refinance","07/06/2023"
"17537","1578","Auto Loan","Lease","01/13/2025"
"17538","9204","Savings Account","Children's Savings","03/21/2025"
"17539","2275","Student Loan","Federal","07/17/2021"
"17540","4870","Savings Account","Children's Savings","05/14/2020"
"17541","6745","Personal Loan","Secured","08/23/2023"
"17542","2427","Credit Card","Business","02/13/2024"
"17543","5547","Home Equity Loan","Variable Rate","03/23/2022"
"17544","6853","Personal Loan","Debt Consolidation","01/11/2025"
"17545","2552","Credit Card","Cashback","03/11/2022"
"17546","6412","Student Loan","Federal","01/01/2025"
"17547","8","Retirement Account","Roth IRA","11/06/2022"
"17548","8088","Personal Loan","Unsecured","11/14/2023"
"17549","2556","Savings Account","Money Market","09/19/2021"
"17550","476","Credit Card","Business","03/16/2022"
"17551","5417","Credit Card","Travel","02/21/2021"
"17552","8677","Certificate of Deposit","2-Year","12/08/2022"
"17553","7240","Checking Account","Basic","12/20/2022"
"17554","6711","Savings Account","Regular","08/30/2023"
"17555","5001","Auto Loan","New Car","10/04/2022"
"17556","4655","Mortgage","Adjustable Rate","05/30/2024"
"17557","8079","Retirement Account","401K","12/08/2024"
"17558","6064","Auto Loan","New Car","05/25/2020"
"17559","2286","Mortgage","Reverse Mortgage","12/02/2021"
"17560","5224","Credit Card","Cashback","02/28/2024"
"17561","6972","Auto Loan","Refinance","10/26/2022"
"17562","3526","Home Equity Loan","HELOC","05/13/2023"
"17563","2823","Student Loan","Refinance","05/12/2022"
"17564","4944","Retirement Account","IRA","06/27/2023"
"17565","6531","Credit Card","Cashback","09/30/2023"
"17566","259","Certificate of Deposit","5-Year","03/07/2021"
"17567","283","Investment Account","Managed","12/09/2020"
"17568","1899","Investment Account","Managed","09/09/2021"
"17569","4136","Checking Account","Interest Bearing","02/17/2022"
"17570","6630","Retirement Account","IRA","12/11/2023"
"17571","3201","Savings Account","High Yield","06/16/2021"
"17572","5111","Savings Account","High Yield","05/01/2021"
"17573","7168","Savings Account","Children's Savings","02/24/2020"
"17574","613","Credit Card","Travel","06/25/2020"
"17575","688","Checking Account","Premium","11/06/2024"
"17576","3691","Personal Loan","Unsecured","06/02/2022"
"17577","8805","Auto Loan","Lease","04/12/2021"
"17578","2308","Business Loan","SBA Loan","05/09/2021"
"17579","7134","Business Loan","Term Loan","03/24/2024"
"17580","6510","Business Loan","Equipment Financing","03/01/2025"
"17581","9974","Investment Account","Robo Advisor","09/14/2022"
"17582","5907","Credit Card","Travel","02/15/2023"
"17583","2592","Student Loan","Private","01/03/2025"
"17584","7184","Student Loan","Federal","11/13/2023"
"17585","5249","Business Loan","Line of Credit","06/24/2024"
"17586","8767","Investment Account","Brokerage","12/12/2023"
"17587","5109","Business Loan","Term Loan","07/20/2020"
"17588","3605","Investment Account","Brokerage","05/13/2022"
"17589","670","Savings Account","Children's Savings","03/07/2025"
"17590","4365","Mortgage","Fixed Rate","08/16/2022"
"17591","7330","Investment Account","Robo Advisor","03/14/2023"
"17592","1284","Mortgage","Reverse Mortgage","06/29/2020"
